no,shop,name,rating,date,review_text
11,Kao Beauty & Personal Care,ธ***.,5,18 ส.ค. 2024,"เหมาะสำหรับผิวผสม, รู้สึกสบายบนผิว, ควบคุมน้ำมันและความเงางาม, อ่อนโยนและไม่ระคายเคือง,"
12,Kao Beauty & Personal Care,ก***.,5,21 ก.ค. 2024,"สินค้าคุณภาพดีมากค่ะ ราคาไม่แพงค่ะ 
แพ็คสินค้าดีมากค่ะ ส่งสินค้าไวมากค่ะ 
การให้บริการจากผู้ขายดีมากค่ะ 
การให้บริการจากขนส่งดีมากค่ะ"
13,Kao Beauty & Personal Care,Mann,5,14 ก.ค. 2024,สินค้าดีมีคุณภาพจัดส่งเร็วของแท้แน่นอน good quality ดีงาม ใช้งานได้ดีเยี่ยมมากที่สุดครับ ดีมากจัดส่งเร็วด้วยครับ
14,Kao Beauty & Personal Care,Pick G.,5,10 ก.พ. 2024,ส่งไวมาก แพ็คสินค้ามาอย่างดี ใครหามันตัวนี้ดีมาก ใช้มานานแหละ พึ่งได้โปรดี ถูกกว่าข้างนอกเยอะ ต้องอุดหนุนอีก มีของแถมมาให้ด้วย ชอบๆๆๆ
15,Kao Beauty & Personal Care,K***.,5,07 ก.ค. 2024,จัดส่งสินค้ารวดเร็ว ไม่ต้องรอนาน สินค้าได้รับถูกต้อง  แพ็คมาเรียบร้อยดี  ขนส่งมีโทรแจ้งล่วงหน้า  ใช้ยี่ห้อนี้มานานเป็นประจำแล้ว  ร้านนี้มั่นใจของแท้  แต่วันผลิตไม่ใหม่มาก เดือน 12/23
16,Kao Beauty & Personal Care,N***.,5,30 มิ.ย. 2024,"เหมาะสำหรับใช้ทุกวัน, ช่วยปกป้องจากแสงแดดสูง, เนียนและใช้ง่าย, ปกป้องได้นาน, ไม่ทำให้เกิดสิว, ไม่ทำให้รูขุมขนอุดตัน,"
17,Kao Beauty & Personal Care,ก***.,5,01 ก.ค. 2024,"สินค้าคุณภาพดีมากค่ะ ราคาไม่แพงค่ะ แพ็คสินค้าดีมากค่ะ
การให้บริการจากผู้ขายดีมากค่ะ 
การให้บริการจากขนส่งดีมากค่ะ"
18,Kao Beauty & Personal Care,K***.,5,29 ธ.ค. 2023,"คุณภาพ:  ดี 
 เนื้อสัมผัส:  เนื้อโลชั่นไม่เหนียว ทาแล้วสบายผิว เหมาะกับอากาศร้อนๆของไทย 
 ประสิทธิภาพ:  ดี"
19,Kao Beauty & Personal Care,S***.,5,3 วันก่อน,ยังไม่เคยลองสูตรนี้ ปกติใช้ที่เป็นสีเนื้อ แต่เห็นว่าแฟลตเซลล์เลยกดมาแบบถูกมาก ส่งฟรี ส่งไว ภูมิจายยยยยย
20,Kao Beauty & Personal Care,6***6,5,4 วันก่อน,"Long-lasting protection, 
 Water Resistance:  Feels comfortable on the skin, water protection.
Smooth and easy to apply."
21,Kao Beauty & Personal Care,Suwannee C.,5,3 สัปดาห์ก่อน,"เรียบเนียนและทาได้ง่าย, ไม่ทำให้เกิดสิว, ควบคุมน้ำมันและความเงางาม, เหมาะสำหรับใช้ใต้เครื่องสำอาง, ไม่ทิ้งคราบขาว, รู้สึกสบายบนผิว,"
22,Kao Beauty & Personal Care,m***f,5,4 สัปดาห์ก่อน,"ทางร้านจัดส่งไวมากค่ะ ประทับใจสุดๆ ให้การปกป้องจากแสงแดดสูง, ไม่ทิ้งคราบขาว, น้ำหนักเบาและไม่มันเยิ้ม,"
23,Kao Beauty & Personal Care,F***S,5,4 สัปดาห์ก่อน,"ให้การปกป้องจากแสงแดดสูง, เหมาะสำหรับการใช้งานทุกวัน, เรียบเนียนและทาได้ง่าย, เหมาะสำหรับใช้ใต้เครื่องสำอาง, ไม่ทิ้งคราบขาว, รู้สึกสบายบนผิว,"
24,Kao Beauty & Personal Care,Nirin T.,5,14 ส.ค. 2024,"ไม่ทำให้เกิดสิว, เหมาะสำหรับผิวผสม, ทิ้งผิวด้าน, น้ำหนักเบาและไม่มันเยิ้ม, การป้องกันที่ยาวนาน, ให้การปกป้องจากแสงแดดสูง,"
25,Kao Beauty & Personal Care,A***8,5,03 ส.ค. 2024,"สืนค้าตรงปก ใช้ดีซื้อประจำ ส่งไวมาก ที่สำคัญราคาดีสุดๆๆๆๆๆ
 คุณภาพ:ดีมาก
 เนื้อสัมผัส:ดีมาก
 ประสิทธิภาพ:ดีมาก"
26,Kao Beauty & Personal Care,L***L,5,27 ก.ค. 2024,"เนียนและใช้ง่าย, เหมาะสำหรับผิวผสม, ช่วยควบคุมความมันและความเงา, ช่วยควบคุมความมันและความเงา, ปกป้องได้นาน, ปกป้องได้นาน, ปกป้องได้นาน, ปกป้องได้นาน,"
27,Kao Beauty & Personal Care,คุณธนัญญา แ.,5,26 ก.ค. 2024,"ช่วยปกป้องจากแสงแดดสูง, ช่วยปกป้องจากแสงแดดสูง, ทิ้งผลลัพธ์เป็นเนื้อเรียบ, ทิ้งผลลัพธ์เป็นเนื้อเรียบ,"
28,Kao Beauty & Personal Care,Sala N.,5,18 ก.ค. 2024,"Long-lasting protection, Smooth and easy to apply, Great for under makeup, Controls oil and shine,"
29,Kao Beauty & Personal Care,น.ส. ส.,5,10 ก.ค. 2024,"ช่วยควบคุมความมันและความเงา, ไม่ทำให้เกิดสิว, ไม่เหลือเชื้อขาวบนผิว, ทิ้งผลลัพธ์เป็นเนื้อเรียบ, ปกป้องได้นาน,"
30,Kao Beauty & Personal Care,Penkae​ T.,5,28 มิ.ย. 2024,"คุณภาพ:เนื้อโลชั่นบางเบา​ ซึมง่าย​ ให้หน้าเปร่งประกาย
 เนื้อสัมผัส:ทาแล้วไม่เป็นคราบ​ บางเบา​ ไม่เยิ้มเมื้อเจอเหงื่อ
 ประสิทธิภาพ:ดัค่ะ"
31,Kao Beauty & Personal Care,Yin L.,5,14 มิ.ย. 2024,"Really good , you can take of things so well, dear everyone don’t hesitate to shop at this store, best"
32,Kao Beauty & Personal Care,j***.,5,30 พ.ค. 2024,"ช่วยให้เมคอัพเกิดฐานเนียน, ไม่เหลือเชื้อขาวบนผิว, ช่วยควบคุมความมันและความเงา, ทิ้งผลลัพธ์เป็นเนื้อเรียบ, ช่วยปกป้องจากแสงแดดสูง,"
33,Kao Beauty & Personal Care,V***.,5,25 พ.ค. 2024,"ช่วยควบคุมความมันและความเงา, ช่วยให้เมคอัพเกิดฐานเนียน, ช่วยให้เมคอัพเกิดฐานเนียน, ช่วยควบคุมความมันและความเงา,"
34,Kao Beauty & Personal Care,กอพร อ.,5,01 พ.ค. 2024,จัดส่งรวดเร็ว  ของมีคุณภาพราคาถูกแพคมาอย่างดี ของไม่ชำรุดเสียหาย ไว้หมดสั่งอีกนะคะ ถูกกว่าไปซื้อที่ร้านส่งตรงถึงบ้าน
35,Kao Beauty & Personal Care,ทศพล จ.,5,20 เม.ย. 2024,"ช่วยปกป้องจากแสงแดดสูง, อ่อนโยนและไม่ทำให้ผิวระคายเคือง, เบาสบายและไม่มีความมัน, เหมาะสำหรับใช้ทุกวัน,"
36,Kao Beauty & Personal Care,MonnaKaye C.,5,12 เม.ย. 2024,"Feels comfortable on the skin, Provides high sun protection, Does not leave a white cast, Smooth and easy to apply, Long-lasting protection,"
37,Kao Beauty & Personal Care,N***e,5,08 มิ.ย. 2024,"รู้สึกสบายบนผิว, เบาสบายและไม่มีความมัน, เหมาะสำหรับผิวผสม, ปกป้องได้นาน, ดีสำหรับใช้ใต้เมคอัพ,"
38,Kao Beauty & Personal Care,Penpisut R.,5,2 สัปดาห์ก่อน,"เหมาะสำหรับการใช้งานทุกวัน, เรียบเนียนและทาได้ง่าย, เหมาะสำหรับผิวผสม, การป้องกันที่ยาวนาน,"
39,Kao Beauty & Personal Care,ส***.,5,27 เม.ย. 2024,ร้านจัดส่งเร็วดีค่ะพนักงานโทรแจ้งก่อนนำส่งสั่งซื้อสินค้าช่วงลดราคาพอดีสินค้าใช้ดีหน้าไม่มัน
40,Kao Beauty & Personal Care,จุฑามาศ ส.,5,3 สัปดาห์ก่อน,"ไม่ทิ้งคราบขาว, เหมาะสำหรับผิวผสม, ให้ฐานที่เรียบเนียนสำหรับการแต่งหน้า, รู้สึกสบายบนผิว,"
41,Kao Beauty & Personal Care,9***1,5,16 พ.ค. 2024,"ช่วยควบคุมความมันและความเงา, ดีสำหรับใช้ใต้เมคอัพ, เนียนและใช้ง่าย, เหมาะสำหรับใช้ทุกวัน,"
42,Kao Beauty & Personal Care,w***.,5,3 สัปดาห์ก่อน,"อ่อนโยนและไม่ระคายเคือง, ไม่อุดตันรูขุมขน, รู้สึกสบายบนผิว, เหมาะสำหรับการใช้งานทุกวัน,"
43,Kao Beauty & Personal Care,ไ***.,5,04 พ.ย. 2023,ส่งสินค้าไวมาก ได้รับสินค้าไวมากกก สินค้ามีการแพ็คมาอย่างดี ห่อบับเบิ้ลห่อกันกระแทกไว้ ต้องลองใช้ก่อน
44,Kao Beauty & Personal Care,T***y,5,24 พ.ค. 2024,"ได้รับสินค้าครบตามที่สั่ง การจัดส่งรวดเร็วดีค่ะ
ยังไม่เคยใช้ เพิ่งซื้อมาลองใช้ครั้งแรก"
45,Kao Beauty & Personal Care,ว***.,4,12 มิ.ย. 2024,ช่วยปกป้องจากแสงแดด ช่วยปกป้องจากแสงแดด ช่วยปกป้องจากแสงแดด ช่วยปกป้องจากแสงแดดดดดดดดด
46,Kao Beauty & Personal Care,Mak C.,5,18 เม.ย. 2024,Good#############################################################################
47,Kao Beauty & Personal Care,ปาริฉัตร ม.,5,23 เม.ย. 2024,"ช่วยควบคุมความมันและความเงา, ไม่ทำให้รูขุมขนอุดตัน, ปกป้องได้นาน, ทิ้งผลลัพธ์เป็นเนื้อเรียบ,"
48,Kao Beauty & Personal Care,จ***.,5,09 เม.ย. 2021,ได้ของมาครบตามที่สั่ง ราคาถูกกว่ซื้อที่อื่น และมีของแถมมาด้วย เป็นปลื้มมากค่ะ มีสั่งรอบต่อไปแน่นอน
49,Kao Beauty & Personal Care,N***5,5,28 มี.ค. 2023,ร้านค้าจัดส่งสินค้ารวดเร็วมากคุณภาพสินค้าดีแนะนำให้ซื้อร้านนี้เลยค่ะครั้งต่อไปซื้ออีกแน่นอนค่ะ
50,Kao Beauty & Personal Care,ส***.,5,04 ม.ค. 2023,สวยงาม  ตรงปก  ราคาดีงาม ใช้โปร 12.12 ส่งเร็วนรอแค่แปปเดียวววว  มีหลายแบบ ซื้อไว้แจกปีใหม่ ลูกหลานชอบ เพื่อนฝูงถูกใจ ใช้ประโยชน์ได้จริงๆ
51,Kao Beauty & Personal Care,•ᴥ•,5,12 ธ.ค. 2022,"🌷 LAVENDER X ROSE 🌹 คอลเลคชั่นที่ทั้งเด่น..ทั้งดัง..ขายดีแบบปังๆ ไม่ว่าจะเข้ามาเพิ่มกี่รอบ ก็ปังทุกรอบ ถือว่าเป็น ""คอลเลคชั่นในตำนาน"" เลยก็ว่าได้⚡
🌸MACAROON MINI : LAVENDER X ROSE 💸"
52,Kao Beauty & Personal Care,*******662,5,07 พ.ค. 2022,ขอบคุณมากกกกที่ส่งสินค้าที่มีคุณภาพมาให่นะคะ
53,Kao Beauty & Personal Care,*******291,5,07 เม.ย. 2024,"ไม่เหลือเชื้อขาวบนผิว, เหมาะสำหรับผิวผสม, ดีสำหรับใช้ใต้เมคอัพ, เนียนและใช้ง่าย, เนียนและใช้ง่าย,"
54,Kao Beauty & Personal Care,ระพีพร เ.,5,17 มี.ค. 2024,"อ่อนโยนและไม่ทำให้ผิวระคายเคือง, เบาสบายและไม่มีความมัน, ช่วยควบคุมความมันและความเงา, ไม่ทำให้เกิดสิว, เหมาะสำหรับใช้ทุกวัน, ดีสำหรับใช้ใต้เมคอัพ, ไม่เหลือเชื้อขาวบนผิว,"
55,Kao Beauty & Personal Care,K***g,5,13 ม.ค. 2022,ช้านิดหน่อยเพราะสั่งช่วงปีใหม่แต่ก็โอเคค่าา ของแพคมาดีค่ะ
56,Kao Beauty & Personal Care,อัจฉรา ศ.,5,29 มิ.ย. 2024,"เบาสบายและไม่มีความมัน, รู้สึกสบายบนผิว, เนียนและใช้ง่าย,"
57,Kao Beauty & Personal Care,Nichabhat B.,5,26 มี.ค. 2024,แพคของมาอย่างดีค่ะ ไม่มีปัญหาอะไร ใช้ประจำอยู่แล้ว จะมาซื้อเรื่อย ๆ ค่ะ แต่จะเป็นช่วงลดราคานะคะ
58,Kao Beauty & Personal Care,หยาดพิรุณ ห.,5,24 มี.ค. 2024,จัดส่งไว ทิ้งผลลัพธ์เป็นเนื้อเรียบ เนียนและใช้ง่ายเหมาะสำหรับใช้ทุกวันไม่ทำให้เกิดสิว
59,Kao Beauty & Personal Care,warinee C.,5,30 ส.ค. 2024,ใช้ดีจริงซึมซาบเร้วไม่เหนียวเหนอะหนะใช้ดีๆๆๆๆๆ
60,Kao Beauty & Personal Care,w***.,5,05 มี.ค. 2024,Good packing and fast delivery  👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
61,Kao Beauty & Personal Care,w***.,5,05 มี.ค. 2024,Good packing and fast delivery  👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
