no,shop,name,rating,date,review_text
93,Kao Beauty & Personal Care,ทักษอร พ.,5,28 พ.ค. 2024,"ได้รับเรียบร้อยแล้วค่ะจัดส่งสินค้าไวแพ็คสินค้ามาดีมากค่ะ
ได้รับเรียบร้อยแล้วค่ะจัดส่งสินค้าไวแพ็คสินค้ามาดีมากค่ะ"
94,Kao Beauty & Personal Care,L***n,5,25 พ.ค. 2024,"กันแดดนี้ยกให้เป็นเดอะเบสค่ะ เนื้อดี ทาแล้วซึมผิวไว ไม่หนักหน้า ไม่เป็นคราบ ส่งเร็วมากค่ะ มีส่วนลดด้วย
ป้องกันแดดสูง, สูตรที่อยู่ได้นาน, ทำให้ผิวเรียบเนียนและไม่มัน, ทำให้ผิวชุ่มชื้น, ปกป้องผิวจากมลภาวะ,"
95,Kao Beauty & Personal Care,Tane S.,5,21 พ.ค. 2024,"ปกป้องผิวจากมลภาวะ, ป้องกันแดดสูง, ไม่ทำให้ผิวขาวและหมองคล้ำ, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ซึมเข้าสู่ผิวได้อย่างรวดเร็ว, ทำให้ผิวชุ่มชื้น, ป้องกันแดดสูง, ปกป้องผิวจากมลภาวะ, ทำให้ผิวชุ่มชื้น, ทำให้ผิวชุ่มชื้น, ทำให้ผิวชุ่มชื้น, ซึมเข้าสู่ผิวได้อย่างรวดเร็ว,"
96,Kao Beauty & Personal Care,Porjai K.,5,18 พ.ค. 2024,ราคาดีม้ากกกกเมื่อเทีบยบกับปริมาณและประสิทธิภาพในการกันแดด ทาแล้วฟินิชหน้าฉ่ำมาก เหมือนผิวvampire เล่นกับแสงสุดๆ เวลาเหงื่อออกก็จะผิวระยิบระยับ กันน้ำได้จริงค่ะ จากที่ใช้ แต่ติดอย่างเดียว แสบตา!
97,Kao Beauty & Personal Care,Kiki L.,5,18 พ.ค. 2024,"Great for everyday use, Does not leave a white cast, Protects against pollution, Gentle on sensitive skin,"
98,Kao Beauty & Personal Care,suplux C.,5,11 พ.ค. 2024,"ไม่ทำให้ผิวขาวและหมองคล้ำ, ทำให้ผิวดูสุขภาพดีและเป็นธรรมชาติ, รู้สึกสดชื่นกับผิว, อ่อนโยนต่อผิวที่แพ้ง่าย,"
99,Kao Beauty & Personal Care,T***f,5,08 พ.ค. 2024,ได้รับ​สินค้า​ครบถ้วน​ตาม​ออเดอร์​ สินค้า​ไม่เสียหาย​ สั่งซื้อ​วันที่​6  รับสินค้าวันที่7  ทางร้าน​จัด​ส่งรวดเร็ว​มาก  ของแท้แน่นอน         กันแดดไม่เหนียว ไม่มัน ไม่เยิ้ม  # เยี่ยมๆ
100,Kao Beauty & Personal Care,สายจิตร​ ต.,5,07 พ.ค. 2024,เนื้อกันแบบบางเบาซึมซับ ดีจัดส่งรวดเร็ว ของแท้แน่นอนจากร้านค้า Official กลิ่นหอมนมอ่อนๆ สำหรับสีฟ้าจะเย็นๆเวลาทา
101,Kao Beauty & Personal Care,C***.,5,07 พ.ค. 2024,"ปกป้องผิวจากมลภาวะ, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ทำให้ผิวชุ่มชื้น, เหมาะสำหรับใช้ในชีวิตประจำวัน,"
102,Kao Beauty & Personal Care,B***.,5,26 เม.ย. 2024,"This product works well for me.  I use it every day, and I never have any skin irritation. For me,  it is high quality. 

The supplier sent the product quickly and it arrived in good condition."
103,Kao Beauty & Personal Care,v***.,5,20 เม.ย. 2024,"คุณภาพ:ดี  ป้องกันรังสี UV ได้ดี ทำให้หน้าขาวผ่อง 

 เนื้อสัมผัส:นุ่ม  ละเอีบดบางเบา ไม่เหนอะหนะ หนัหน้า แนะนำ
ไม่แสบตา  

 ประสิทธิภาพ:ป้องกันแสงแดดได้ดี  

  มีส่วนผสมของ alc."
104,Kao Beauty & Personal Care,S***.,5,18 เม.ย. 2024,ใช้ดีไม่แสบหน้า หน้าไม่เป็นขุย มีโทนอัพผิวได้ระดับนึง แต่ไม่วอก ไม่เทา ซ้ำเป็นรอบที่เท่าไหร่แล้วไม่รู้
105,Kao Beauty & Personal Care,ม***.,5,11 เม.ย. 2024,ยูวีบีโอกันแดดชนิดเจลซึ่งเป็นคนหน้าแห้งก็ต้องการที่แบบบางเบานิดนึงนี่แหละจะออกไปเที่ยวต่างประเทศพอดีได้ส่วนลดก็เลยสั่งมา
106,Kao Beauty & Personal Care,0***5,5,05 เม.ย. 2024,จัดส่งรวดเร็วได้รับครบถูกต้องตามสั่ง ก่อนส่งพนักงานโทรแจ้งก่อน ราคาไม่แพง ได้ราคา4.4 คุ้มค่า ใช้กันยาวใช้ของดี หน้าเราจะปลอดภัย  แดดประเทศไทยแรงมาก
107,Kao Beauty & Personal Care,S***.,5,03 เม.ย. 2024,กันแดด biore ดีครับถือว่าเป็นแบรนด์ญี่ปุ่นมาตรฐานตามญี่ปุ่นใช้ดีมากครับราคาย่อมเยาทาได้ไม่ต้องกลัวเปลืองครับทาหน้าไม่หมดเอามาทาตัวยังไม่เสียดายครับ
108,Kao Beauty & Personal Care,ธ***.,5,02 เม.ย. 2024,ใช้เป็นกันแดดสำหรับทาแขนเวลาไปเที่ยว เพราะจะมีเหงื่ออกมาก ต้องใล้กันแดดที่ทนน้ำทนเหงื่อ และบางเบา แต่การกันแดดยังไม่ถึงกับดี ยังมีรอยคล้ำๆบ้างทั้งที่ทาปริมานเยอะ และออกแดดไม่ถึง 1 ชม
109,Kao Beauty & Personal Care,T***a,5,30 มี.ค. 2024,"สูตรที่อยู่ได้นาน, ทำให้ผิวเรียบเนียนและไม่มัน, เหมาะสำหรับใช้ในชีวิตประจำวัน, ไม่ทำให้เกิดสิว, เบาสบายและไม่มัน,"
110,Kao Beauty & Personal Care,อาลีบาบา`,5,27 มี.ค. 2024,ดีราคาถูกได้ปริมาณเยอะมาก 90ml. คุ้มมากกับราคาแค่200นิดๆ ลองทาดูแล้วเนื้อเป็นน้ำๆเหลวๆทาแล้วผิวจะขาวขึ้นแอบวอกนิดๆแต่ก็ได้อยู่มั้ง 555 ทาแล้วพอแห้งจะติดหน้าไปเลยน่าจะกันน้ำได้ดีเลยแหละ
111,Kao Beauty & Personal Care,ศิริพร โ.,5,2 สัปดาห์ก่อน,ชอบครีมกันแดด สูตรน้ำเนื้อเจลแบบนี้ เกลี่ยง่ายไม่เป็นคราบ ใช้เป็นประจำค่ะ ร้านค้าแพ็คสินค้ามาดีมาก
112,Kao Beauty & Personal Care,โสรยา ส.,5,24 ก.ค. 2024,"ซึมเข้าสู่ผิวได้อย่างรวดเร็ว, เหมาะสำหรับใช้ในชีวิตประจำวัน, ไม่ทำให้เกิดสิว, ปกป้องผิวจากมลภาวะ,"
113,Kao Beauty & Personal Care,S***.,5,10 ก.ค. 2024,"เหมาะสำหรับใช้ในชีวิตประจำวัน, เบาสบายและไม่มัน, ทำให้ผิวเรียบเนียนและไม่มัน, ปกป้องผิวจากมลภาวะ,"
114,Kao Beauty & Personal Care,ส***.,5,04 ก.ค. 2024,สินค้าครบ แพ็คสินค้าเรียบร้อย แข็งแรง รอบนี้ส่งข้านิดหน่อย เคยใช้แล้ว ดี ชอบ ราคาโปร มีส่วนลดเยอะ
115,Kao Beauty & Personal Care,P***.,5,17 พ.ค. 2024,"เหมาะสำหรับใช้ในชีวิตประจำวัน, ปกป้องผิวจากมลภาวะ, ไม่ทำให้เกิดสิว, ซึมเข้าสู่ผิวได้อย่างรวดเร็ว,"
116,Kao Beauty & Personal Care,9***9,5,10 ก.ค. 2024,"รู้สึกสดชื่นกับผิว, ทำให้ผิวชุ่มชื้น, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ทำให้ผิวเรียบเนียนและไม่มัน,"
117,Kao Beauty & Personal Care,A***.,5,21 เม.ย. 2024,"Does not cause breakouts, Feels refreshing on the skin, Provides high sun protection, Lightweight and non-greasy,"
118,Kao Beauty & Personal Care,จ***.,5,03 ก.ค. 2024,"เบาสบายและไม่มัน, ซึมเข้าสู่ผิวได้อย่างรวดเร็ว, ไม่ทำให้เกิดสิว, เหมาะสำหรับใช้ในชีวิตประจำวัน,"
119,Kao Beauty & Personal Care,r***9,5,18 ก.ค. 2024,ยังไม่เคยใช้เห็นหลอดใหญ่ดีขนาดตั้ง 90 นิ้วได้โค้ดลดก็เลยลดได้เข้าไปอีก ของมียี่ห้ออยู่ก็น่าจะดี
120,Kao Beauty & Personal Care,P***.,5,03 ส.ค. 2024,"ซึมเข้าสู่ผิวได้อย่างรวดเร็ว, ไม่ทำให้ผิวขาวและหมองคล้ำ, ทำให้ผิวชุ่มชื้น, สูตรที่อยู่ได้นาน,"
121,Kao Beauty & Personal Care,อ***.,5,28 พ.ค. 2024,ได้รับของแล้ว แพ็คดี ส่งไว ราคาก็ถูก สั่งจาก kao โดยตรง ไม่น่าจะปลอม  กันแดดใช้ดี ใช้มานานแล้ว
122,Kao Beauty & Personal Care,คริสต์ธิคุณ พ.,5,27 มี.ค. 2024,"ไม่ทำให้เกิดสิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ทำให้ผิวเรียบเนียนและไม่มัน, เบาสบายและไม่มัน,"
123,Kao Beauty & Personal Care,วสุ โ.,5,04 ส.ค. 2024,สินค้าตรงปก ส่งเร็วมาก
124,Kao Beauty & Personal Care,นาง ผ.,5,25 ก.ค. 2024,"ไม่ทำให้ผิวขาวและหมองคล้ำ, ไม่ทำให้เกิดสิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี, สูตรที่อยู่ได้นาน,"
125,Kao Beauty & Personal Care,โ***.,5,04 ก.ค. 2024,สินค้าคถณภาพดีมากครับ ราคาถูกกว่าในห้าง การแพ้คสินค้าดี การจัดส่งรวดเร็ว เยี่ยมไปเลยครับ 👍👍
126,Kao Beauty & Personal Care,T***.,5,10 เม.ย. 2024,ส่งเร็วมาก สินค้าตรงตามที่สั่ง แต่ยังไม่ได้ลอง ส่งเร็วมาก สินค้าตรงตามที่สั่ง แต่ยังไม่ได้ลอง
127,Kao Beauty & Personal Care,sailent,5,30 ก.ค. 2024,ตามมาตรฐานครับ ใช้มาตั้งแต่อยู่มหาลัย กันได้ดีหน้าไม่ค่อยวอก ไม่ค่อยเหนียวด้วย คุณภาพตามราคา
128,Kao Beauty & Personal Care,N***K,5,25 ก.ค. 2024,ส่งไว ส่งเร็ว ของแท้ มั่นใจ ราคาดี ไม่ต้องออกไปหาซื้อเอง คุ้มค่า ราคา คุณภาพ เนื้อเจลเบาสบาย
129,Kao Beauty & Personal Care,Jesada S.,5,11 ก.ค. 2024,คุ้มค่ามากสั่งตอน 7.7 ใช้ประจำอยู่แล้ว คุณภาพดีมาก ซื้อบ่อยมากครับ ช่วงนี้ลุยแดดไม่เปนฝ้าเลย
130,Kao Beauty & Personal Care,Tum,5,20 ส.ค. 2024,จัดส่งสินค้ารวดเร็วดี ใช้โค้ดส่วนลดและโค้ดส่งฟรีได้ด้วย สินค้ามีคุณภาพดี ไว้จะอุดหนุนอีกค่ะ
131,Kao Beauty & Personal Care,jujumomo,5,02 ส.ค. 2024,"ซึมเข้าสู่ผิวได้อย่างรวดเร็ว, เหมาะสำหรับใช้ในชีวิตประจำวัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี,"
132,Kao Beauty & Personal Care,a***t,5,04 ก.ค. 2024,ส่งสินค้ารวดเร็วทันใจ สินค้าตรงตามประกาศ มีคุณภาพน่าใช้ ถูกใจคนซื้อ ร้านค้าร้านนี้แนะนำครับ
133,Kao Beauty & Personal Care,P***.,5,08 มิ.ย. 2024,"เบาสบายและไม่มัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ไม่อุดตันรูขุมขน, อ่อนโยนต่อผิวที่แพ้ง่าย,"
134,Kao Beauty & Personal Care,P***.,5,03 ส.ค. 2024,ส่งสินค้าไว ไม่ชำรุดเสียหาย ได้มาตอนแฟลชเซลล์ ราคาดีมาก ร้านofficial ของแท้ไม่ต้องกลัวปลอม
135,Kao Beauty & Personal Care,2***U,5,25 มิ.ย. 2024,"เบาสบายและไม่มัน, รู้สึกสดชื่นกับผิว, ไม่ทำให้เกิดสิว, ไม่อุดตันรูขุมขน, ไม่ทำให้เกิดสิว,"
136,Kao Beauty & Personal Care,S***.,5,17 พ.ค. 2024,"ทำให้ผิวเรียบเนียนและไม่มัน, เหมาะสำหรับใช้ในชีวิตประจำวัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี,"
137,Kao Beauty & Personal Care,อารี ส.,5,09 ก.ค. 2024,ได้รับสินค้าแล้ว เรียบร้อยดี ใช้ยี่ห้อนี้มาอย่างยาวนาน มีผลิภัณฑ์ใหม่สูตรใหม่ออกมาเรื่อยๆ
138,Kao Beauty & Personal Care,เกสรา เ.,5,27 มิ.ย. 2024,"ป้องกันแดดสูง, เหมาะสำหรับใช้ในชีวิตประจำวัน, อ่อนโยนต่อผิวที่แพ้ง่าย, เบาสบายและไม่มัน,"
139,Kao Beauty & Personal Care,P***a,5,08 พ.ค. 2024,"ดีๆๆรู้สึกสดชื่นกับผิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ไม่ทำให้เกิดสิว, เบาสบายและไม่มัน,"
140,Kao Beauty & Personal Care,N***.,5,26 มิ.ย. 2024,"ใช้ง่ายและผสมเข้ากับผิวได้ดี, ปกป้องผิวจากมลภาวะ, รู้สึกสดชื่นกับผิว, เบาสบายและไม่มัน,"
141,Kao Beauty & Personal Care,คุณแมวน้ำ,5,08 พ.ค. 2024,"ใช้ง่ายและผสมเข้ากับผิวได้ดี, เนื้อเบา ไม่เหนียวแนะเท่าไร ล้างออกไม่ยากมาก ราคาก็ไม่แรง"
142,Kao Beauty & Personal Care,nweniwin T.,5,08 เม.ย. 2024,"Effectiveness:dfklkgfikohfgolfljeyuidshkxvkffjkxcjjdcjfcdfklkgfikohfgolfljeyuidshkxvkffjkxcjjdcjfc
dfklkgfikohfgolfljeyuidshkxvkffjkxcjjdcjfc
dfklkgfikohfgolfljeyuidshkxvkffjkxcjjdcjfc"
143,Kao Beauty & Personal Care,พ***.,5,08 เม.ย. 2024,"ป้องกันแดดสูง, ทำให้ผิวชุ่มชื้น, ไม่ทำให้ผิวขาวและหมองคล้ำ, ทำให้ผิวเรียบเนียนและไม่มัน, สูตรที่อยู่ได้นาน, ทำให้ผิวดูสุขภาพดีและเป็นธรรมชาติ, ปกป้องผิวจากมลภาวะ,"
144,Kao Beauty & Personal Care,ร***.,5,28 มี.ค. 2024,ขนส่งรวดเร็ว อยู่ในสภาพดี ซื้อช่วงวันเกิดลาซาด้า ได้ลดแล้วลดอีก มีของแถมด้วยขอบคุณมากค่ะ
145,Kao Beauty & Personal Care,ค***.,5,04 พ.ย. 2023,แพ็คมาดีตลอด ที่หนึ่งในใจ กันแดดตัวนี้หมดไปหลายหลอดละ ใช้มาจะ 3 ปีละ คนผิวมันเลิฟเลอ ซึมเร็ว สบายผิวดี กันแดดได้ดี ถูก ดีย์
146,Kao Beauty & Personal Care,mona F.,1,06 ต.ค. 2022,So bad got acne from it 💀
147,Kao Beauty & Personal Care,Huttaya. R.,1,04 ธ.ค. 2021,หมดอายุ 10/21
148,Kao Beauty & Personal Care,S***.,1,03 ม.ค. 2022,หมดอายุ
149,Kao Beauty & Personal Care,May V.,1,08 ก.ย. 2020,
150,Kao Beauty & Personal Care,C***.,1,12 พ.ค. 2022,เนื้อครีมรู้สึกไม่เหมือนกับที่เคยไช้ กลิ่นก็แรงกว่าที่เคยไช้ ปกติเกลี่ยแล้วครีมจะซึมไวไปกับผิว อันนี้ไม่ได้รู้สึกแบบนั้นเลยค่ะ
151,Kao Beauty & Personal Care,งามเนตร จ.,1,17 พ.ย. 2022,ขนส่งแย่มาก นัดรับสินค้าไม่มาตามเวลา เรารอ เสียเวลาทำงาน นัดเที่ยง มา เกือบ 6 โมงเย็น บอกเราว่างานยุ่ง  แล้วจะนัดเราเพื่ออะไร
152,Kao Beauty & Personal Care,พัชรา จ.,1,17 ส.ค. 2021,หมดอายุ
153,Kao Beauty & Personal Care,น***.,1,26 ม.ค. 2022,สินค้าน่าจะเป็นของปลอมเนื้อครีมไม่เหมือนกับที่ซื้อในห้าง
154,Kao Beauty & Personal Care,k***d,1,07 พ.ค. 2023,
155,Kao Beauty & Personal Care,Aon A.,1,19 ก.พ. 2019,ร้านนี้ขายสินค้าหมดอายุคะ เราถึงว่า ทำไมเนื้อครีมแปลกๆ เราสามารถฟ้องได้นะคะ ถ้าเราจะทำ อยากให้รีบผิดชอบด้วย หลักฐานเวลาซื้อก็มี
156,Kao Beauty & Personal Care,*******499,1,30 เม.ย. 2023,
157,Kao Beauty & Personal Care,9***9,1,11 ต.ค. 2023,
158,Kao Beauty & Personal Care,Suphattra W.,1,15 ธ.ค. 2020,its expired
159,Kao Beauty & Personal Care,*******441,2,05 มี.ค. 2024,
160,Kao Beauty & Personal Care,K***.,2,19 ม.ค. 2022,ของรอนานมากเลยนะคะซื้อไปก็ลืมไปแล้วถ้ารีบใช้ไปที่อื่น
161,Kao Beauty & Personal Care,M***h,2,19 พ.ย. 2020,"สินค้าครบถ้วน
แต่ไม่ได้เอาบับเบิ้ลห่อสินค้าให้ดี ทำแค่วางของใส่กล่องแล้ววางบับเบิ้ลบนสินค้ามา1ชั้น งง ทำเพื่ออะไร
ขนส่งก็ช้า ช้ามากกกกๆๆ"
162,Kao Beauty & Personal Care,0***1,2,02 พ.ย. 2022,"สินค้าดีคะแต่ปลอมเยอะ
ต้องซื้อกับบริษัท
แต่การจัดส่งภายในบริษัท
ล่าช้ามากๆๆ
ควรปรับปรุงคะ"
163,Kao Beauty & Personal Care,Kanjana J.,2,24 พ.ย. 2018,กลิ่นแอลกอฮอล์แรงมากค่ะ ใช้แล้วแพ้ สิวขึ้น
164,Kao Beauty & Personal Care,Salaya J.,2,05 พ.ย. 2018,ไม่ค่อยซึมค่ะ เหนียว
165,Kao Beauty & Personal Care,ภ***.,3,29 ก.ย. 2018,
166,Kao Beauty & Personal Care,�***�,3,01 พ.ย. 2022,"เป็นประสบการณ์ที่ไม่ค่อยดีถึงไม่ดีมากๆเลยค่ะ ที่ครั้งนี้สั่งครีมกันแดดกับแชมพูและครีมนวดไป แต่ส่งน้ำยาเช็ดกระจกมาให้ แล้วพอติดต่อไปก็ได้แต่บอกว่ารับเรื่องร้องเรียนแล้ว จะติดต่อกลับใน2-3วัน แต่ตอนนี้ยังไม่ได้รับการติดต่อเลยค่ะ แถมพอทวงถามความคืบหน้าไปก็ได้แต่จะตรวจสอบให้ ไม่อยากรีวิวแบบนี้เลยค่ะ ครั้งก่อนๆที่สั่งสินค้าก็ไม่เคยมีปัญหาใดๆ แต่นี่คือสุดจริงๆ

//ล่าสุดมีการแก้ไขจากทางร้านค้าคือมีการติดต่อให้ขนส่งมารับสินค้าที่ผิดพลาดกลับไป และทำการส่งสินค้าที่ถูกต้องให้มาเรียบร้อยแล้วค่ะ"
167,Kao Beauty & Personal Care,ป***.,3,17 มี.ค. 2019,
168,Kao Beauty & Personal Care,ค***.,3,14 เม.ย. 2019,
169,Kao Beauty & Personal Care,ปุ้ย ศ.,3,11 ก.ย. 2020,
170,Kao Beauty & Personal Care,Narapat S.,3,10 ม.ค. 2021,
171,Kao Beauty & Personal Care,สราวุธ แ.,3,03 เม.ย. 2023,
172,Kao Beauty & Personal Care,ภัทรา พ.,3,11 ก.ย. 2018,
173,Kao Beauty & Personal Care,Supapon M.,3,26 ก.ย. 2018,
174,Kao Beauty & Personal Care,J***.,3,04 พ.ค. 2019,
175,Kao Beauty & Personal Care,ก***.,3,04 มิ.ย. 2023,ของส่งมาเร็ว แต่ไม่แน่ใจว่าจะเป็นของแท้ เพราะpackageไม่ตรงกับที่ใช้อยู่มีข้อแตกต่าง ส่วนเนื้อสัมผัสเหลวกว่าไม่ค่อยค้น และกลิ่นไม่เหมือนกัน อาจเป็นเพราะมาจากแหล่งผลิตไม่เหมือนกัน ของที่ซื้อในไทยmade in Vietnam แต่ชิ้นนี้เขียนmade in Japan
176,Kao Beauty & Personal Care,รตนพร ร.,3,16 พ.ย. 2018,ไม่ใช่ตัวที่เคยใช้  สั่งผิดึะ แต่ตะรองใช้ดูก่อนคะ ว่าดีหรือไม่คะ
177,Kao Beauty & Personal Care,Chalita S.,3,10 มิ.ย. 2022,ของที่สั่งคุ้มค่าคุ้มราคามากกก แต่เราสั่งไปแล้วลืมเปลี่ยนที่อยู่ เลยเปลี่ยนทันทีหลังกดสั่ง แต่ร้านส่งของไปที่เดิม ดีที่จนท.ขนส่งบอกว่าเดี๋ยวส่งมาอีกที่ให้ เลยเสียค่าส่งเพิ่มไปอีก แถมรอเพิ่มอีกวัน
178,Kao Beauty & Personal Care,A***.,3,29 ธ.ค. 2018,
179,Kao Beauty & Personal Care,Prathumwan S.,3,29 มี.ค. 2023,พัสดุยับเยินมาก
180,Kao Beauty & Personal Care,พลัฏฐ์ เ.,4,09 ส.ค. 2021,
181,Kao Beauty & Personal Care,Y***.,4,19 เม.ย. 2021,ชอบตรงเกลี่ยง่ายแห้งไวนี่แหละค่ะ
182,Kao Beauty & Personal Care,Natthaya R.,4,12 มี.ค. 2022,
183,Kao Beauty & Personal Care,ชิโนรส ก.,4,13 มี.ค. 2021,
184,Kao Beauty & Personal Care,ก***.,4,11 มิ.ย. 2024,
185,Kao Beauty & Personal Care,Intira S.,4,29 มี.ค. 2021,ร้านให้ของแถมมาเยอะมาก แต่ขอหัก 1 ดาวเพราะเป็นของที่ผลิตมาแล้ว 1 ปีค่ะ ซื้อตอนมีโปรก็จริง แต่ก็ยังอยากได้ของใหม่อยู่ดีค่า
186,Kao Beauty & Personal Care,ภัทร์รุจา บ.,4,02 ก.ค. 2021,
187,Kao Beauty & Personal Care,Slm I.,4,20 ม.ค. 2023,คุณภาพดี
188,Kao Beauty & Personal Care,ยุวดี,4,06 พ.ค. 2023,
189,Kao Beauty & Personal Care,natsupanida,4,26 พ.ย. 2023,
190,Kao Beauty & Personal Care,อ***.,4,22 มิ.ย. 2020,
191,Kao Beauty & Personal Care,เปรียว ป.,4,19 มี.ค. 2023,จีดส่งช้า
192,Kao Beauty & Personal Care,กฤตชัย ย.,4,12 ก.ย. 2018,สินค้าใช้ได้ดี มีกลิ่นหอมอ่อนๆ แต่ราคาไม่ได้ต่างจากซื้อในโลตัส
193,Kao Beauty & Personal Care,*******334,4,22 พ.ค. 2023,
194,Kao Beauty & Personal Care,ฝ***.,4,20 พ.ค. 2022,
195,Kao Beauty & Personal Care,Waraporn,4,23 ก.ย. 2018,เนื้อกันแดดซึมไวไม่เเหนอะหน้า แพ็คดีส่งสินค้าไวค่ะ
196,Kao Beauty & Personal Care,Bacon,4,06 มี.ค. 2022,
197,Kao Beauty & Personal Care,ก***.,4,20 ม.ค. 2022,"สินค้าไม่ได้รับความเสียหายได้ตรงตามปกค่ะราคาไม่แพงมาก

สินค้าไม่ได้รับความเสียหายได้ตรงตามปกค่ะราคาไม่แพงมาก

สินค้าไม่ได้รับความเสียหายได้ตรงตามปกค่ะราคาไม่แพงมาก"
198,Kao Beauty & Personal Care,วิภาภรณ์ พ.,4,27 ก.พ. 2020,สินค้าเก่าไปหน่อยค่ะ
199,Kao Beauty & Personal Care,A***a,4,28 มิ.ย. 2019,
200,Kao Beauty & Personal Care,noppadon A.,4,02 ส.ค. 2020,
201,Kao Beauty & Personal Care,Wanida P.,4,28 ก.ค. 2022,
202,Kao Beauty & Personal Care,****1,4,26 เม.ย. 2023,
203,Kao Beauty & Personal Care,อ***.,4,07 มี.ค. 2023,
204,Kao Beauty & Personal Care,วศินี พ.,4,25 ก.ย. 2018,
205,Kao Beauty & Personal Care,ขวัญ เ.,4,17 ธ.ค. 2018,
206,Kao Beauty & Personal Care,Noi N.,4,05 ม.ค. 2024,
207,Kao Beauty & Personal Care,9***7,4,05 ต.ค. 2021,
208,Kao Beauty & Personal Care,ธเนศ ส.,4,04 ก.พ. 2021,ถูกต้องตรงตามปก แต่ของที่ได้มาผลิตตั้งแต่ต้นปีที่แล้ว
209,Kao Beauty & Personal Care,สุนิสา ต.,4,12 มิ.ย. 2022,ปกติจะผลิตที่ญี่ปุ่น งวดนี้ผลิตเวียดนาม จะลิงใช้ดู
210,Kao Beauty & Personal Care,0***5,4,13 ม.ค. 2023,
211,Kao Beauty & Personal Care,S***.,4,07 พ.ค. 2021,บิโอเรครีมกันแดดแบบเจล ขนาด 90 ม.ล สินค้าคุณภาพดี ราคาคุ้มค่า เสียแต่วันผลิตเก่าไปนิดตั้งแต่3/2020 จัดส่งเร็วดี
212,Kao Beauty & Personal Care,j***.,4,26 เม.ย. 2023,
213,Kao Beauty & Personal Care,Pimpha C.,4,26 ก.ย. 2023,กลิ่นแรงกว่า 2 ขวด ที่เคยใช้ก่อนหน้า แล้วเนื้อครีมก็หนืดกว่าปกติเพราะขวดก่อนๆจะมีความเป็นน้ำมากกว่าเนื้อครีมหนืดๆแบบนี้ ( ขวดแรกซื้อจากช้อปไทย ขวดที่ 2 ซื้อที่ไต้หวัน) เลยไม่ค่อยมั่นใจว่าของแท้รึเปล่า
214,Kao Beauty & Personal Care,tt,4,10 พ.ค. 2021,
215,Kao Beauty & Personal Care,ㅡPORPeeㅡ🌴,4,19 พ.ค. 2023,
216,Kao Beauty & Personal Care,Apichit S.,4,21 ก.ค. 2023,ได้รับสินค้าตรงเวลา แพ๊คสินค้าดี สั่งร้านนี้ครั้งที่3แล้วคุณภาพสินค้าดีเพราะชื่อผ่านร้านเจ้าของโดยตรง แถวได้ส่วนลดของร้านและของ Lazada เพิ่มอีก โดยรวมคุ้มค่ากับราคา
217,Kao Beauty & Personal Care,Poon P.,4,24 พ.ย. 2018,
218,Kao Beauty & Personal Care,จ***.,4,24 พ.ย. 2023,นใำนฝำนฝพนฝกนฝดสฝดนฝะัตงพนฝะนฝพนพนใำนใพนฝำนวำนฝดรใดรใด่มดรมำรมำรใพรใพนใพนฝพนฝพนฝพนฝดนใพน
219,Kao Beauty & Personal Care,N***.,4,11 มิ.ย. 2022,
220,Kao Beauty & Personal Care,ณ***.,4,11 ต.ค. 2019,
221,Kao Beauty & Personal Care,S***t,4,16 ก.ค. 2021,
222,Kao Beauty & Personal Care,อภิรักษ์ ร.,4,20 ก.ย. 2022,
223,Kao Beauty & Personal Care,ฐ***.,4,24 ก.พ. 2023,จัดส่งรวดเร็วรอไม่นาน ครีมกันแดดเนื้อเจล ใช้ครั้งแรก เนื้อเหมือนกะทิเลย ยังไม่เคยใช้ ลองทดสอบดูก่อนนะครับ
224,Kao Beauty & Personal Care,A***.,4,14 มี.ค. 2022,"สินค้าดี ราคาไม่แพง 
จัดส่งสินค้าค่อนข้างช้า
สั่งซื้อสินค้า ไป ช่วงก่อนเที่นง วันที่ 06/03/2022
ได้รับสินค้า วันที่ 11/03/2022 ช่วงก่อนเที่ยง"
225,Kao Beauty & Personal Care,k***u,4,10 มี.ค. 2024,
226,Kao Beauty & Personal Care,S***n,4,29 มี.ค. 2022,
227,Kao Beauty & Personal Care,แสงรุ้ง น.,4,13 ก.พ. 2024,ผลิตที่เวียดนาม ไม่รู้จะใช้ดีไหม
228,Kao Beauty & Personal Care,Pimpagan P.,4,14 พ.ย. 2021,
229,Kao Beauty & Personal Care,0***9,4,09 ก.ค. 2021,เรียบร้อยดี ขนส่งไม่นาน ได้สินค้าครบ
230,Kao Beauty & Personal Care,J***J,4,20 ต.ค. 2022,จัดส่งไม่ไว ไม่ช้า แต่คนส่งมาโดยไม่โทรแจ้ง แพ็คสินค้าดีไม่มีบุบสลาย ของเพิ่งผลิตใหม่ปีนี้ Made in Vietnam
