no,shop,name,rating,date,review_text
1,Kao Beauty & Personal Care,น***.,5,12 ส.ค. 2024,"สูตรไม่เหนียวเหนอะหนะ, ปกป้องผิวจากแสง UVA และ UVB, กันเหงื่อและกันน้ำ, ไม่ทิ้งคราบขาว, น้ำหนักเบาและไม่มันเยิ้ม, ให้ผลลัพธ์ที่เป็นธรรมชาติ,"
2,Kao Beauty & Personal Care,กรานต์ ไ.,5,07 ก.ค. 2024,ปกติซื่อแต่ในห้างmodern trade ราคาปกติไม่เคยไม่มีส่วนลด เปลี่ยนมาซื้อจากofficial store ถูกกว่าเยอะเลย
3,Kao Beauty & Personal Care,poonim,5,25 มิ.ย. 2024,"อ่อนโยนต่อผิวที่แสบร้อน, ไม่เกิดคราบขาวบนผิว, เบาสบายและไม่มัน, ให้ผลลัพธ์ธรรมชาติ, เหมาะสำหรับใช้ทุกวัน,"
4,Kao Beauty & Personal Care,น***.,5,29 มิ.ย. 2024,"ให้ผลลัพธ์ธรรมชาติ, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ปกป้องผิวจากแสง UVA และ UVB, อ่อนโยนต่อผิวที่แสบร้อน, ไม่อุดตันรูขุมขน,"
5,Kao Beauty & Personal Care,K***.,5,22 มิ.ย. 2024,"คุณภาพ:  ดี
 เนื้อสัมผัส:  ซึมง่าย
 ประสิทธิภาพ:  ใช้ป้องกันแสงแดดได้ดี
ร้านค้าแพ็คสินค้ามาดี จัดส่งเร็ว คุณภาพสินค้าใช้ป้องกันแดดได้ดี แนะนำค่ะ"
6,Kao Beauty & Personal Care,P***️,5,05 ก.ค. 2024,"ไม่อุดตันรูขุมขน, เหมาะสำหรับใช้ทุกวัน, ให้ผลลัพธ์ธรรมชาติ, สูตรไม่เหนียว, ปกป้องจากแดดนาน,"
7,Kao Beauty & Personal Care,B***l,5,07 ก.พ. 2022,ปกติก็สั่งร้านนี้ประจำเพราะมั่นใจว่าเป็นของแท้ ได้มาในราคาไม่ถึง 300 บาทช่วงโปรโมชั่นรอของไม่นานทางร้านจัดส่งไวมากและมีของแถมให้ตลอด
8,Kao Beauty & Personal Care,Sayan R.,5,17 มี.ค. 2024,"ไม่เกิดคราบขาวบนผิว, ปกป้องผิวจากแสง UVA และ UVB, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ให้ผลลัพธ์ธรรมชาติ, ช่วยให้ผิวชุ่มชื้น,"
9,Kao Beauty & Personal Care,Thassanee K.,5,25 มี.ค. 2024,"คุณภาพ:  ดี ใช้ทุกวัน
 เนื้อสัมผัส:  ดีซึมซาบเร็ว
 ประสิทธิภาพ:  ดี"
10,Kao Beauty & Personal Care,2***K,5,3 สัปดาห์ก่อน,"ให้ผลลัพธ์ที่เป็นธรรมชาติ, การป้องกันแสงแดดที่ยาวนาน, ปกป้องผิวจากแสง UVA และ UVB, อ่อนโยนต่อผิวแพ้ง่าย,"
11,Kao Beauty & Personal Care,****0,5,4 สัปดาห์ก่อน,"น้ำหนักเบาและไม่มันเยิ้ม, อ่อนโยนต่อผิวแพ้ง่าย, กันเหงื่อและกันน้ำ, ให้ฐานที่เรียบเนียนสำหรับการแต่งหน้า, สูตรไม่เหนียวเหนอะหนะ,"
12,Kao Beauty & Personal Care,S***.,5,3 สัปดาห์ก่อน,"อ่อนโยนต่อผิวแพ้ง่าย, ไม่อุดตันรูขุมขน, ปกป้องผิวจากแสง UVA และ UVB, สูตรไม่เหนียวเหนอะหนะ,"
13,Kao Beauty & Personal Care,S***.,5,09 ก.พ. 2022,ตรวจสอบสินค้าที่ได้รับมีความเรียบร้อย ได้สินค้าแท้ร้อยเปอร์เซ็นต์ บรรจุภัณฑ์หนาแน่น สินค้าครบ คุณภาพของสินค้าดีมาก
14,Kao Beauty & Personal Care,สุปราณี ส.,5,13 พ.ย. 2021,ได้มาราคาค่อนข้างดี ได้รับของเร็ว สภาพดี
15,Kao Beauty & Personal Care,ณัชชา น.,5,27 ก.ย. 2023,ได้รีบสินค้าเรียบร้อยแล้วนะคะ ขนส่งจัดส่งได้ไวมาก พรักงานส่งก็พูดจาสุภาพ บริการดี แนะนำสั่งร้านนี้ได้เลยค่ะ
16,Kao Beauty & Personal Care,คุณ ก.,5,06 ก.ย. 2023,ตัวนี้  ดีคะ ใช้ดี มาก ไม่เหนียวเหนอะคะ เหมาะกับ อากาศ ที่นี่ น่ะคะ
17,Kao Beauty & Personal Care,T***.,5,23 มิ.ย. 2024,"เบาสบายและไม่มัน, ให้ผลลัพธ์ธรรมชาติ, ต้านน้ำและเหงื่อ, ปกป้องผิวจากแสง UVA และ UVB, ปกป้องผิวจากแสง UVA และ UVB, อ่อนโยนต่อผิวที่แสบร้อน,"
18,Kao Beauty & Personal Care,U***.,5,01 ต.ค. 2023,"ซื้อในแอป มีส่วนลด
ราคาถูกกว่าจ้างนอกมาก 
คุ้มสุดๆ ใข้มาหลายหลอดแล้ว
ทาแล้วไม่เหนียวหน้าเท่าไร ชอบ"
19,Kao Beauty & Personal Care,0***0,5,15 ก.ค. 2024,ดีค่ะ................ดีค่ะ................ดีค่ะ................ดีค่ะ................
20,Kao Beauty & Personal Care,0***7,5,10 มิ.ย. 2024,"สินค้าดีค่ะ ใช้มานานมากแล้ว เป็นยี่ห้อแรกๆ ที่ทำเบสน้ำ เหมาะสำหรับคนผิวมัน ใช้ง่ายและผสมเข้ากับผิวได้ดี, เหมาะสำหรับใช้ทุกวัน,"
21,Kao Beauty & Personal Care,รจิต เ.,5,10 มิ.ย. 2024,"เบาสบายและไม่มัน, เหมาะสำหรับใช้ทุกวัน, ปกป้องจากแดดนาน, เหมาะสำหรับทุกสภาพผิว, ทาง่ายทาแล้วไม่เป็นคราบขาวหรือดูหน้าวอก ทาแป้งทับแล้วไม่เป็นขุย"
22,Kao Beauty & Personal Care,Woodykurdmarui,5,16 ก.ค. 2023,ราคาไม่แพงมาก กันแดดได้ดี ไม่เหนียวเหนอะ แต่ทาแล้วค่อนขาว ถ้าคนผิวคล้ำอาจจะทำให้หน้าดูลอยได้
23,Kao Beauty & Personal Care,T***.,5,30 มิ.ย. 2024,"เบาสบายและไม่มัน, ปกป้องผิวจากแสง UVA และ UVB, สูตรไม่เหนียว, เหมาะสำหรับใส่ใต้เมคอัพ,"
24,Kao Beauty & Personal Care,****6,5,08 ก.ค. 2023,ได้รับสินค้าแล้ว สินค้าใส่กล่องมา อย่างดี ได้รับของแถม เป็นครีมกันแดดทาตัวด้วย สั่งหลายรอบแล้วค่ะ ใช้ดี
25,Kao Beauty & Personal Care,0***6,5,10 ก.ค. 2023,สินค้าถูกต้องตามจำนวนที่สั่งขนส่งจัดส่งได้ไวสินค้าไม่มีการเสียหายใดๆทั้งสิ้นหอกันกระแทกมาอย่างดี
26,Kao Beauty & Personal Care,Bee B.,5,07 ก.ค. 2023,สั่งสินค้ายังไม่พ้น24 ชั่วโมงได้รับสินค้าเร๋วมากค๊า แต่การใช้งานสูตรนี้ต้องเป็นคนที่ชอบน้ำเพราะละลายไปกับหน้าเลยค่ะ
27,Kao Beauty & Personal Care,K***.,5,09 มิ.ย. 2024,"ไม่อุดตันรูขุมขน, เบาสบายและไม่มัน, ไม่เกิดคราบขาวบนผิว, เหมาะสำหรับใช้ทุกวัน, ปกป้องจากแดดนาน,"
28,Kao Beauty & Personal Care,B***.,5,23 มิ.ย. 2024,"ส่งรวดเร็วมาก ใช้ส่วนลดแล้วราคาถูกลงเยอะมากๆเลย
ไว้จะมาสั่งอีก ถ้าหากว่าใช้ดีจริงๆๆ"
29,Kao Beauty & Personal Care,ก***.,5,12 มิ.ย. 2023,สินค้าดีมีคุณภาพราคาถูกมากเลยคะร้านค้าจัดส่งของมาดีด้วยของไม่มีเสียหายอะไรเบของราคาก็ถูกดีมากด้งยคะ
30,Kao Beauty & Personal Care,อภิวัฒน์ ป.,5,09 มิ.ย. 2023,ได้ของครบถ้วน แต่ครั้งหน้าอยากให้เปลี่ยนของแถมบ้าง ได้แต่ผ้าอนามัยทุกรอบเลย ไม่มีกีให้ใช้อะดิ
31,Kao Beauty & Personal Care,พัชรินทร์ ร.,5,1 สัปดาห์ก่อน,"อ่อนโยนต่อผิวแพ้ง่าย, กันเหงื่อและกันน้ำ, เหมาะสำหรับทุกสภาพผิว, เหมาะสำหรับการใช้งานทุกวัน, น้ำหนักเบาและไม่มันเยิ้ม, ใช้มาตลอดไม่เปลี่ยนใจเลยค่ะ"
32,Kao Beauty & Personal Care,Jomkwan R.,5,1 สัปดาห์ก่อน,"อ่อนโยนต่อผิวแพ้ง่าย, สูตรไม่เหนียวเหนอะหนะ, การป้องกันแสงแดดที่ยาวนาน, ไม่อุดตันรูขุมขน, เหมาะสำหรับใช้ก่อนแต่งหน้า, น้ำหนักเบาและไม่มันเยิ้ม,"
33,Kao Beauty & Personal Care,0***9,5,1 สัปดาห์ก่อน,"น้ำหนักเบาและไม่มันเยิ้ม, เหมาะสำหรับการใช้งานทุกวัน, การป้องกันแสงแดดที่ยาวนาน, ไม่ทิ้งคราบขาว, เหมาะสำหรับใช้ก่อนแต่งหน้า,"
34,Kao Beauty & Personal Care,ณ***.,5,2 สัปดาห์ก่อน,"pack มาดีมาก ทั้งซีล ทั้ง wrap ทั้งมีกันกระแทก
คุณภาพดีอยู่แล้ว กลิ่นหอมอ่อน ๆ ด้วย ถูกใจมากค่ะเหมาะสำหรับการใช้งานทุกวัน, อ่อนโยนต่อผิวแพ้ง่าย, ไม่ทิ้งคราบขาว, 
 กันน้ำ:เยี่ยม
 ความเข้ากันได้ของผิว:ไม่เหนียวเหนอะหนะ
 ระดับ SPF:50+ PA++++"
35,Kao Beauty & Personal Care,M***.,5,3 สัปดาห์ก่อน,สั่งสินค้าอังคาร ได้รับศุกร์ ช้าหน่อยแต่เราไม่ซีเรียส รุ่นAQUAยังไม่เคยใช้ เลยสั่งมาลองทั้ง3แบบ  สินค้ามีกลิ่นหอมอ่อนๆ ตัวซ้ายสุดเนื้อบางเบา ตัวกลางเหมือนน้ำนม ตัวขวาเนื้อครีมแต่ไม่ข้นมากหนักกว่าตัวแรกหน่อย  ทั้ง3ตัวเกลี่ยง่าย ซึมไว ไม่มัน (ทดสอบบนหลังมือ) สรุปชอบเนื้อทั้ง3ตัว แต่ต้องลองใช้ดูว่าประสิทธิภาพจะดีมากน้อยแค่ไหน
36,Kao Beauty & Personal Care,พ***.,5,4 สัปดาห์ก่อน,"สูตรไม่เหนียวเหนอะหนะ, ง่ายต่อการทาและผสม, ให้ผลลัพธ์ที่เป็นธรรมชาติ, ให้ฐานที่เรียบเนียนสำหรับการแต่งหน้า, ทำให้ผิวรู้สึกชุ่มชื้น, เหมาะสำหรับใช้ก่อนแต่งหน้า,"
37,Kao Beauty & Personal Care,dieinpaece,5,23 ส.ค. 2024,"กันเหงื่อและกันน้ำ, การป้องกันแสงแดดที่ยาวนาน, อ่อนโยนต่อผิวแพ้ง่าย, เหมาะสำหรับทุกสภาพผิว, เหมาะสำหรับใช้ก่อนแต่งหน้า, สูตรไม่เหนียวเหนอะหนะ, เหมาะสำหรับการใช้งานทุกวัน,"
38,Kao Beauty & Personal Care,P***.,5,4 สัปดาห์ก่อน,"ไม่อุดตันรูขุมขน, ให้ฐานที่เรียบเนียนสำหรับการแต่งหน้า, เหมาะสำหรับการใช้งานทุกวัน, การป้องกันแสงแดดที่ยาวนาน,"
39,Kao Beauty & Personal Care,Nam M.,5,02 ส.ค. 2024,"ไม่เกิดคราบขาวบนผิว, เหมาะสำหรับทุกสภาพผิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี, เบาสบายและไม่มัน, ไม่อุดตันรูขุมขน, อ่อนโยนต่อผิวที่แสบร้อน,  ของแท้ยืนยันทางร้านแพ็คมาดีมาก แนะนำนะคะ"
40,Kao Beauty & Personal Care,กิตติทัศน์ จ.,5,26 ก.ค. 2024,"ปกป้องผิวจากแสง UVA และ UVB, เบาสบายและไม่มัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ไม่เกิดคราบขาวบนผิว, เหมาะสำหรับใช้ทุกวัน,"
41,Kao Beauty & Personal Care,F***h,5,31 ก.ค. 2024,"ช่วยให้ผิวชุ่มชื้น, เหมาะสำหรับทุกสภาพผิว, ไม่เกิดคราบขาวบนผิว, เหมาะสำหรับใส่ใต้เมคอัพ, เบาสบายและไม่มัน,"
42,Kao Beauty & Personal Care,S***.,5,19 ก.ค. 2024,"ให้ผลลัพธ์ธรรมชาติ, ต้านน้ำและเหงื่อ, ไม่อุดตันรูขุมขน, อ่อนโยนต่อผิวที่แสบร้อน, เหมาะสำหรับทุกสภาพผิว,"
43,Kao Beauty & Personal Care,ʝ***�,5,06 ก.ค. 2024,"ช่วยให้เมคอัพเนียน, ปกป้องจากแดดนาน, ไม่เกิดคราบขาวบนผิว, ปกป้องผิวจากแสง UVA และ UVB, ช่วยให้ผิวชุ่มชื้น,"
44,Kao Beauty & Personal Care,Nam N.,4,11 ก.ค. 2024,"เหมาะสำหรับใช้ทุกวัน, สูตรไม่เหนียว, ปกป้องจากแดดนาน, อ่อนโยนต่อผิวที่แสบร้อน, ไม่เกิดคราบขาวบนผิว,"
45,Kao Beauty & Personal Care,ณัฏฐพิชา น.,5,11 ก.ค. 2024,"เหมาะสำหรับใช้ทุกวัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ปกป้องจากแดดนาน, ไม่อุดตันรูขุมขน, ต้านน้ำและเหงื่อ, ปกป้องจากแดดนาน,"
46,Kao Beauty & Personal Care,S***e,5,02 ก.ค. 2024,"ปกป้องจากแดดนาน, สูตรไม่เหนียว, เหมาะสำหรับใส่ใต้เมคอัพ, ช่วยให้เมคอัพเนียน, เหมาะสำหรับใช้ทุกวัน,"
47,Kao Beauty & Personal Care,kamonlak U.,5,02 ก.ค. 2024,"ช่วยให้เมคอัพเนียน, ต้านน้ำและเหงื่อ, อ่อนโยนต่อผิวที่แสบร้อน, เหมาะสำหรับใช้ทุกวัน, ปกป้องจากแดดนาน, ไม่อุดตันรูขุมขน, ไม่เกิดคราบขาวบนผิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี,"
48,Kao Beauty & Personal Care,🍎🍎🍎,5,05 ก.ค. 2024,"อ่อนโยนต่อผิวที่แสบร้อน, ปกป้องจากแดดนาน, ต้านน้ำและเหงื่อ, เหมาะสำหรับใส่ใต้เมคอัพ, เหมาะสำหรับใช้ทุกวัน,"
49,Kao Beauty & Personal Care,N***s,5,04 ก.ค. 2024,"เบาสบายและไม่มัน, อ่อนโยนต่อผิวที่แสบร้อน, เหมาะสำหรับทุกสภาพผิว, ช่วยให้ผิวชุ่มชื้น, ช่วยให้เมคอัพเนียน,"
50,Kao Beauty & Personal Care,N***.,5,05 ก.ค. 2024,"Perfect for under makeup, Leaves a natural finish, Leaves skin feeling moisturized, Lightweight and non-greasy, Sweat and water resistant, Great for everyday use,"
51,Kao Beauty & Personal Care,L***z,5,04 ก.ค. 2024,"เหม็นแอลกอฮอล์ฉ่ำ ปกป้องจากแดดนาน, ไม่เกิดคราบขาวบนผิว, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ไม่อุดตันรูขุมขน, ช่วยให้ผิวชุ่มชื้น, เบาสบายและไม่มัน, อ่อนโยนต่อผิวที่แสบร้อน, เหมาะสำหรับใช้ทุกวัน,"
52,Kao Beauty & Personal Care,A***a,5,15 มิ.ย. 2024,"เหมาะสำหรับทุกสภาพผิว, เหมาะสำหรับใช้ทุกวัน, เหมาะสำหรับทุกสภาพผิว, ปกป้องจากแดดนาน, เหมาะสำหรับทุกสภาพผิว,"
53,Kao Beauty & Personal Care,natthaporn,4,12 มิ.ย. 2024,ส่งของช้ามากกกกกกกกกกกกก แบบมากกกกกกกกกกปก สั่ฃวะนที่ 6 ได้ของ 12 คุณพระ 6 วัน ไม่เคยเจอมาก่อน แต่ของคุณภาพดี แบบดีไม่มี ะไรมากั้น
54,Kao Beauty & Personal Care,กนกวิมล น.,5,12 มิ.ย. 2024,"ใช้ง่ายและผสมเข้ากับผิวได้ดี, เหมาะสำหรับทุกสภาพผิว, เหมาะสำหรับใช้ทุกวัน, ไม่เกิดคราบขาวบนผิว, อ่อนโยนต่อผิวที่แสบร้อน,"
55,Kao Beauty & Personal Care,S***n,5,15 มิ.ย. 2024,"เนื้อดีมากกก เนื้อเจลซึมเร็ว ไม่เป็นคราบ เบาสบายและไม่มัน, ให้ผลลัพธ์ธรรมชาติ, เหมาะสำหรับใช้ทุกวัน"
56,Kao Beauty & Personal Care,Jantima K.,5,14 มิ.ย. 2024,"เบาสบายและไม่มัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี, เหมาะสำหรับใส่ใต้เมคอัพ, ปกป้องผิวจากแสง UVA และ UVB,"
57,Kao Beauty & Personal Care,Joy S.,5,08 มิ.ย. 2024,เป็นครีมกันแดดเนื้อบางเบา ใช้ดีมาก ไม่เป็นคราบ ใช้ต่อเนื่องมานาน ซื้อทุกครั้งที่มีโปรโมชั่น คุ้ทค่ามากๆ
58,Kao Beauty & Personal Care,หทัยรัตน์,5,12 มิ.ย. 2024,ถ้าจะเป็นของแท้น่ะค้ะ  เคยใช้หลอดเล็กแล้วใช้ดีมากเลยค่ะ  ลองใช้ซักพัก  จะมารีวิว อีกทีน่ะค่ะ………………………………………
59,Kao Beauty & Personal Care,P***y,5,29 พ.ค. 2024,"เหมาะสำหรับใส่ใต้เมคอัพ, ช่วยให้เมคอัพเนียน, เหมาะสำหรับใช้ทุกวัน, ปกป้องจากแดดนาน, ปกป้องผิวจากแสง UVA และ UVB, ใช้ง่ายและผสมเข้ากับผิวได้ดี, สูตรไม่เหนียว, อ่อนโยนต่อผิวที่แสบร้อน,"
60,Kao Beauty & Personal Care,Tane S.,5,21 พ.ค. 2024,"คุณภาพ: good 
 เนื้อสัมผัส: smooth 
 ประสิทธิภาพ: hight 
It’s so nice and i got it when they have promotions  ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️"
61,Kao Beauty & Personal Care,🐷🐝,5,17 พ.ค. 2024,"ช่วยให้เมคอัพเนียน, สูตรไม่เหนียว, ไม่เกิดคราบขาวบนผิว, เหมาะสำหรับทุกสภาพผิว, ต้านน้ำและเหงื่อ, ไม่อุดตันรูขุมขน, ปกป้องผิวจากแสง UVA และ UVB, อ่อนโยนต่อผิวที่แสบร้อน,"
62,Kao Beauty & Personal Care,9***5,5,10 พ.ค. 2024,"บีโอเร ยูวี อคาริช วอเตอรี่ เอสเซนส์ 50 กรัม ส่งของเร็ว ใส่กล่องมาอย่างดี ปกป้องผิวจากแสง UVA และ UVB, สูตรไม่เหนียว, ราคาเหมาะสมดีครับ"
63,Kao Beauty & Personal Care,J***n,5,09 พ.ค. 2024,"เบาสบายและไม่มัน, เบาสบายและไม่มัน, เบาสบายและไม่มัน, เบาสบายและไม่มัน, เบาสบายและไม่มัน, เบาสบายและไม่มัน,"
64,Kao Beauty & Personal Care,J***.,5,08 พ.ค. 2024,"สูตรไม่เหนียว, เหมาะสำหรับใส่ใต้เมคอัพ, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ใช้ง่ายและผสมเข้ากับผิวได้ดี, เหมาะสำหรับใส่ใต้เมคอัพ,"
65,Kao Beauty & Personal Care,NP32,5,08 พ.ค. 2024,แพคของมาดีมาก ใส่กันกระแทมาเต็มกล่อง ส่งของตามเวลา ใช้ครีมตัวนี้แล้วหน้าไม่เหนียว กันแดดดีด้วยครับ ใช้ตลอด
66,Kao Beauty & Personal Care,Y***.,5,07 พ.ค. 2024,"ไม่อุดตันรูขุมขน, ช่วยให้เมคอัพเนียน, ช่วยให้ผิวชุ่มชื้น, ให้ผลลัพธ์ธรรมชาติ, อ่อนโยนต่อผิวที่แสบร้อน,"
67,Kao Beauty & Personal Care,สายจิตร​ ต.,5,07 พ.ค. 2024,เนื้อกันแบบบางเบาซึมซับ ดีจัดส่งรวดเร็ว ของแท้แน่นอนจากร้านค้า Official กลิ่นหอมนมอ่อนๆ สำหรับสีฟ้าจะเย็นๆเวลาทา
68,Kao Beauty & Personal Care,palmmy,5,11 พ.ค. 2024,"ให้ผลลัพธ์ธรรมชาติ, อ่อนโยนต่อผิวที่แสบร้อน, สูตรไม่เหนียว, ช่วยให้ผิวชุ่มชื้น, ใช้ง่ายและผสมเข้ากับผิวได้ดี, เหมาะสำหรับใส่ใต้เมคอัพ, ช่วยให้เมคอัพเนียน, ไม่อุดตันรูขุมขน,"
69,Kao Beauty & Personal Care,N***.,5,04 พ.ค. 2024,"เป็นครีมกันแดดที่เบาสบายผิวมากๆ 
ไม่เหนียวเหนอะหนะ ชอบมากค่ะ 
แพคมาดี มีของแถมให้ด้วย
หน้าริอนแบบนี้เอาอยู่วววว"
70,Kao Beauty & Personal Care,M***.,5,30 เม.ย. 2024,"ให้ผลลัพธ์ธรรมชาติ, ไม่เกิดคราบขาวบนผิว, ช่วยให้เมคอัพเนียน, สูตรไม่เหนียว, เหมาะสำหรับทุกสภาพผิว,"
71,Kao Beauty & Personal Care,สุพรรณี เ.,5,27 เม.ย. 2024,"ต้านน้ำและเหงื่อ, ปกป้องผิวจากแสง UVA และ UVB, เบาสบายและไม่มัน, ปกป้องจากแดดนาน, ไม่เกิดคราบขาวบนผิว,"
72,Kao Beauty & Personal Care,B***.,5,26 เม.ย. 2024,"I like this product and I think it is a very effective sun protection cream.

The shipping was fast and packed well. I feel confident that the product is genuine and I think the price is good."
73,Kao Beauty & Personal Care,Ning M.,5,19 เม.ย. 2024,"ให้ผลลัพธ์ธรรมชาติ, ปกป้องผิวจากแสง UVA และ UVB, ช่วยให้เมคอัพเนียน, เหมาะสำหรับใส่ใต้เมคอัพ, ปกป้องผิวจากแสง UVA และ UVB, ใช้ง่ายและผสมเข้ากับผิวได้ดี,"
74,Kao Beauty & Personal Care,s***e,5,09 เม.ย. 2024,"ช่วยให้ผิวชุ่มชื้น, อ่อนโยนต่อผิวที่แสบร้อน, เหมาะสำหรับใส่ใต้เมคอัพ, ปกป้องจากแดดนาน, ไม่อุดตันรูขุมขน, ช่วยให้เมคอัพเนียน, ไม่อุดตันรูขุมขน, ต้านน้ำและเหงื่อ,"
75,Kao Beauty & Personal Care,asticar,5,06 เม.ย. 2024,ส่งไวมาก สินค้าตัวอื่นสั่งก่อน ยังไม่มาส่งเลย ซื้อ 4 เดือน 4 ราคาถูกมาก ของดีราคาถูกมีที่ร้านนี้แหละครับ
76,Kao Beauty & Personal Care,C***a,5,27 มี.ค. 2024,"เหมาะสำหรับใส่ใต้เมคอัพ, ไม่เกิดคราบขาวบนผิว, ปกป้องจากแดดนาน, เหมาะสำหรับใช้ทุกวัน, ให้ผลลัพธ์ธรรมชาติ, อ่อนโยนต่อผิวที่แสบร้อน,"
77,Kao Beauty & Personal Care,ทัฬหทัย น.,5,30 มี.ค. 2024,"สูตรไม่เหนียว, ไม่เกิดคราบขาวบนผิว, ไม่อุดตันรูขุมขน, เหมาะสำหรับใช้ทุกวัน, ใช้ง่ายและผสมเข้ากับผิวได้ดี, ปกป้องจากแดดนาน,"
78,Kao Beauty & Personal Care,O***.,5,12 เม.ย. 2024,ได้รับสินค้าเรียบร้อยแล้ว ทางร้านจัดส่งสินค้ามารวดเร็ว แพ็คสินค้ามาเรียบร้อยดี สินค้าไม่เสียหาย ราคาเหมาะสม
79,Kao Beauty & Personal Care,C***.,5,27 มี.ค. 2024,"ประสิทธิภาพ:
ดีแทคเปิดตัวเมื่อวันอาทิตย์ที่แล้วที่ไม่มีความสุขกับการใช้งานในประเทศไทยมีการจัดการศึกษา"
80,Kao Beauty & Personal Care,ธ***์,5,07 ส.ค. 2024,"ให้ผลลัพธ์ธรรมชาติ, สูตรไม่เหนียว, เหมาะสำหรับใช้ทุกวัน, เหมาะสำหรับทุกสภาพผิว, ไม่อุดตันรูขุมขน,"
81,Kao Beauty & Personal Care,asticar,5,22 มิ.ย. 2024,ส่งไว แพ็คเกจดี เปลี่ยนแพ็คเกจสินค้าใหม่ดูน่าใช้กว่าเดิม เนื้อครีมเหมือนกันน่าจะไม่มีปัญหาอะไรครับ
82,Kao Beauty & Personal Care,ธิดารัตน์ ต.,5,12 มิ.ย. 2024,"เหมาะสำหรับทุกสภาพผิว, ปกป้องผิวจากแสง UVA และ UVB, เหมาะสำหรับใช้ทุกวัน, ใช้แล้วไม่เหนียวเหนอะหนะ"
83,Kao Beauty & Personal Care,ธิเบต เ.,5,03 มิ.ย. 2024,"ใช้ง่ายและผสมเข้ากับผิวได้ดี, ปกป้องผิวจากแสง UVA และ UVB, ปกป้องจากแดดนาน,"
84,Kao Beauty & Personal Care,P***.,5,11 ก.ค. 2024,"กันแดดบีโอเรตัวนี้ ใช้ดี ไม่เหนอะหนะผิว ปกป้องผิวจากแสง UVA และ UVB, ปกป้องจากแดดนาน, ราคาไม่แพง"
85,Kao Beauty & Personal Care,วิรงค์รอง ช.,5,26 มี.ค. 2024,ได้รับของตรงตามที่สั่ง ปกติใช้อยู่แล้วเลยไม่ห่วงเรื่องคุณภาพ แพคสินค้าดีไม่มีเสียหาย ขนส่งตรงเวลา
86,Kao Beauty & Personal Care,0***9,5,28 มี.ค. 2024,ได้รับของรวดเร็ว แพคเกจเรียบร้อย ของดีมีคุณภาพอยู่แล้ว ครีมซึมเร็ว ใช้มาตลอด จะหมดแล้วเลยสั่งอีก
87,Kao Beauty & Personal Care,I***.,5,17 เม.ย. 2024,"ไม่เกิดคราบขาวบนผิว, ไม่เกิดคราบขาวบนผิว, ปกป้องผิวจากแสง UVA และ UVB, อ่อนโยนต่อผิวที่แสบร้อน,"
88,Kao Beauty & Personal Care,Ohmioi Y.,5,01 มิ.ย. 2024,"ปกป้องผิวจากแสง UVA และ UVB, ช่วยให้ผิวชุ่มชื้น, เหมาะสำหรับใส่ใต้เมคอัพ, ไม่เกิดคราบขาวบนผิว,"
89,Kao Beauty & Personal Care,8***2,5,08 พ.ค. 2024,biore UV กันแดด 50 +  รุ่นนี้ใช้ดี  ซึมเร็วไม่เหนอะหนะ  ใช้แล้วหน้าไม่วอก  ส่งเร็ว แนะนำให้ใช้
90,Kao Beauty & Personal Care,ธ***.,5,17 พ.ค. 2024,"เบาสบายและไม่มัน, เบาสบายและไม่มัน, ปกป้องจากแดดนาน, ให้ผลลัพธ์ธรรมชาติ, ไม่เกิดคราบขาวบนผิว,"
91,Kao Beauty & Personal Care,0***6,5,29 มี.ค. 2024,"คุณภาพ:ดี
 เนื้อสัมผัส:ซึมไวไม่เหนอะหน้า
 ประสิทธิภาพ:ดี
ใช้มาหลายหลอดแล้วชอบในคุณภาพของสินค้า"
92,Kao Beauty & Personal Care,นภาพร แ.,5,1 สัปดาห์ก่อน,"สูตรไม่เหนียวเหนอะหนะ, น้ำหนักเบาและไม่มันเยิ้ม, ไม่ทิ้งคราบขาว, เหมาะสำหรับการใช้งานทุกวัน,"
93,Kao Beauty & Personal Care,เ***.,5,3 สัปดาห์ก่อน,"ใช้ดีมากๆค่ะ ใช้ตลอดเลย ระหว่างวันหน้าไม่มันเลย แต่งหน้าต่อได้ง่ายเลยค่ะ
ร้านค้าจัดส่งรวดเร็ว"
94,Kao Beauty & Personal Care,M***a,5,02 ก.ค. 2024,ยังไม่เคยใช้ ต้องลองใช้ก่อนถ้า ใช้ดี บางเบา สบายผิว ไม่อุดตัน สิวไม่ขึ้น ก็จะกลับมาซื้ออีก
95,Kao Beauty & Personal Care,9***9,5,07 ส.ค. 2024,"ต้านน้ำและเหงื่อ, ไม่อุดตันรูขุมขน, เหมาะสำหรับทุกสภาพผิว, ปกป้องผิวจากแสง UVA และ UVB,"
